"MFHD_ID","BIB_ID","TITLE","AUTHOR","BEGIN_PUB_DATE","END_PUB_DATE","PUBLISHER","PUB_PLACE","DISPLAY_CALL_NO"
14570881,14574106,Control of tracheary element differentiation in Zinnia elegans cultures / by Diane Lillian Church. ,"Church, Diane Lillian, ","1988",,"Yale University, ","[New Haven, Connecticut] : ",
14940015,14955464,"Control system design using multiple models, switching, and tuning / by Jeyendran Balakrishnan. ","Balakrishnan, Jeyendran, ","1995",,"Yale University, ","[New Haven, Connecticut] : ",
15656715,15680926,Controlling Error-Correctable Bosonic Qubits / by Philip Reinhold. ,"Reinhold, Philip, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
13045771,12957611,Controlling coherent state superpositions with superconducting circuits / by Brian Michael Vlastakis. ,"Vlastakis, Brian Michael, ","2015",,"Yale University, ","[New Haven, Connecticut] : ",
5141236,4746341,Controlling hydrogen bonding : from self-assembly to organogelation / by Rosa Elvira Meleￌﾁndez-Mejiￌﾁa. ,"Meleￌﾁndez-Mejiￌﾁa, Rosa Elvira. ","2001",,,,
10371034,10087711,Controlling photons in superconducting electrical circuits / by Blake Robert Johnson. ,"Johnson, Blake Robert. ","2011",,,,
14571420,14574645,"Controlling the dragon : Confucian engineers and the Yellow River in the Late Daoguang, 1835-1850 / by Randall Allen Dodgen. ","Dodgen, Randall Allen, ","1989",,"Yale University, ","[New Haven, Connecticut] : ",
11374230,11215375,Controlling the electronic and magnetic structure of Fe-doped cobalt ferrite / by Jarrett Adam Moyer. ,"Moyer, Jarrett Adam. ","2012",,,,
4948298,4559189,"Controlling the land : property rights and power struggles in Sabah, Malaysia, 1881-1996 / by Amity A. Doolittle. ","Doolittle, Amity A. ","1999",,,"1999. ",
10734809,10528497,"Controls on dissolved organic matter export from temperate watersheds : mathematical modeling, laboratory experiment, and field observations / by Na Xu. ","Xu, Na. ","2012",,,,
5017260,4625756,Controverted self : a legacy of renaissance literary rhetoric in modern legal theory / by Michael G. Dzialo. ,"Dzialo, Michael G. ","1999",,,,
13437079,13393629,Convection-enhanced delivery of radiosensitizer-loaded nanoparticles for the treatment of high-grade gliomas / by Amanda Ruth King. ,"King, Amanda Ruth, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
14940051,14955500,Convective Turbulence and Transport in Stars / by Miguel Perez-Saborid. ,"Perez-Saborid, Miguel, ","1992",,"Yale University, ","[New Haven, Connecticut] : ",
12871821,12768519,"Convention, truth, and meaning / by Russell Z. Abrams. ","Abrams, Russell Zachary, ","1974",,"Yale University, ","[New Haven, Connecticut] : ",
5272041,4873890,Convergent responses to disorder : cultural revolution and deￌﾁtente among the great powers during the 1960s / by Jeremi Suri. ,"Suri, Jeremi. ","2001",,,,
14502945,14503048,Converse theorems for Dirichlet series with poles / by Ravi Raghunathan. ,"Raghunathan, Ravi, ","1996",,"Yale University, ","[New Haven, Connecticut] : ",
6731880,4866248,Conversion of phospholamban into a soluble pentameric helical bundle / by Huiming Li. ,"Li, Huiming. ","2001",,,,
14306180,14301820,Conversion to the living God in Diaspora Judaism and Paul's letters / by Mark Joseph Goodwin. ,"Goodwin, Mark Joseph, ","1992",,"Yale University, ","[New Haven, Connecticut] : ",
14502214,14502317,"Conversion, custom and ""culture"" : Jesuit racial policy in sixteenth-century Peru / by Sabine Patricia Hyland. ","Hyland, Sabine Patricia, ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
13436722,13393222,Conversions to the baroque : Catholic modernism from James Joyce to Graham Greene / by Prashant Sharma. ,"Sharma, Prashant, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
14570599,14573824,"Convertible bonds : Pricing, tests of market efficiency, and the intertemporal relation between market and model prices / by Grant Henry Caldis. ","Caldis, Grant Henry, ","1990",,"Yale University, ","[New Haven, Connecticut] : ",
10376466,10093697,Cooperative ligand binding in RNA : an illustrated guide to the glycine riboswitch / by Ethan Benjamin Butler. ,"Butler, Ethan Benjamin. ","2011",,,,
9925371,9585104,Cooperative structural modulations of actin filaments by Schizosaccharomyces pombe cofilin / by Chikio Chan. ,"Chan, Chikio. ","2009",,,,
13872858,13855903,Coopting the Queer : An Emerging Stage of the Queer Latin American Literary Tradition / by Ian Geoffrey Mario Althouse. ,"Althouse, Ian Geoffrey Mario, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
14497447,14497218,Coordinate expression of neutrophil secondary granule protein genes / by Jennifer Jill Johnston. ,"Johnston, Jennifer Jill, ","1993",,"Yale University, ","[New Haven, Connecticut] : ",
15656737,15680948,Coordinated Sorting of Proteins and Lipids in the Secretory Pathway / by Emma Llewellyn Sundberg. ,"Sundberg, Emma Llewellyn, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
8875752,8438234,Coordinated resource management in regional industrial ecosystems / Weslynne Stacey Ashton. ,"Ashton, Weslynne Stacey. ","2008",,,,
14502186,14502289,"Coordinated topography of conditioned stress in the rat : Amygdalar integration of behavioral, neuroendocrine, and neurochemical responses to psychologically aversive stimuli / by Lee Edwin Goldstein. ","Goldstein, Lee Edwin, ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
16035629,16100103,Coordination Between Pre-mRNA Splicing and Cleavage in Budding Yeast / by Tara Alpert. ,"Alpert, Tara, ","2020",,"Yale University, ","[New Haven, Connecticut] : ",
11502943,11352826,Coordination between actin polymerization and network contractility regulates growth cone motility / by Qing Hellen Yang. ,"Yang, Qing Hellen, ","2012",,"[publisher not identified], ",[Place of publication not identified] : ,
8597946,8197806,Coordination in dynamic environments / by Colin Stewart. ,"Stewart, Colin. ","2007",,,,
7556233,6988877,Coordination of distributed autonomous systems / by Jie Lin. ,"Lin, Jie. ","2004",,,,
11519680,11370893,Coordination of prosodic gestures at boundaries in Greek / by Argyro Katsika. ,"Katsika, Argyro, ","2012",,"[publisher not identified], ",[Place of publication not identified] : ,
7083899,6435104,Coordination of two checkpoint pathways couples recombination and cell cycle progression during meiosis in yeast / by Eun-Jin Erica Hong. ,"Hong, Eun-Jin Erica. ","2003",,,,
12637879,12500336,Coping with blackouts : power outages and firm choices / by Muneeza Mehmood Alam. ,"Alam, Muneeza Mehmood, ","2014",,"Yale University, ","New Haven, Connecticut : ",
12752877,12639771,Coping with social disadvantage in an ambiguous world : perceiving and reponding to prejudice and discrimination / by Katie Wang. ,"Wang, Katie, ","2014","2015","Yale University, ","[New Haven, Connecticut] : ",
14502342,14502445,Coping with the Anglo-American world order : Japanese intellectuals and the cultural crises of 1913-1953 / by Futoshi Shibayama. ,"Shibayama, Futoshi, ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
5263596,4865645,Coplas de jota as formulaic language is an oral tradition : a window into the collection of Mariano Baselga Ramiￌﾁrez / by Marie E. Garciￌﾁa-Abrines. ,"Garciￌﾁa-Abrines, Marie E. ","2001",,,,
10393522,10112587,"Copy-number variation and the etiology of chronic diseases : computational detections, laboratory validations, and public health relevance / by Kyle M. Walsh. ","Walsh, Kyle M. ","2011",,,,
14869083,14882289,Copying at the Louvre / by Alexandra Kathleen Morrison. ,"Morrison, Alexandra, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
12635375,12496733,Core cognition operates automatically and unconsciously in adults : three case studies / by Wrian Brent Strickland. ,"Strickland, Wrian Brent, ","2013",,"Yale University, ","New Haven, Connecticut : ",
6709723,6010936,"Corot and the ambitions of French landscape painting, 1820-1840 / by Susan D. Greenberg. ","Greenberg, Susan D. ","2001",,,,
14738056,14747943,Corot's Salon paintings : Sources from French Classicism to contemporary theater design / by Fronia E. Wissman. ,"Wissman, Fronia E., ","1989",,"Yale University, ","[New Haven, Connecticut] : ",
9933718,9595440,"Corporate Hungary : recrafting youth, work, and subjectivity in global capitalism / by Csilla Kalocsai. ","Kalocsai, Csilla. ","2010",,,,
15656697,15680908,"Corporate Political Activity of Transportation Network Companies in the Taxicab Industries of New York, Chicago, San Francisco, and Austin between 2010 and 2016 / by Nicholas Occhiuto. ","Occhiuto, Nicholas, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
4972324,4582271,Corporate bond pricing / by Maria C. Ignatiadou. ,"Ignatiadou, Maria C. ","1999",,,,
5059480,4666630,"Corporate eye : photography and the rationalization of American culture, 1884-1929 / by Elspeth H. Brown. ","Brown, Elspeth H. ","2000",,,,
14704284,14713495,Corporate income tax : Effective tax rates and the welfare cost of nonneutral taxation with imperfect competition / by Lila Bliss Glaser. ,"Glaser, Lila Bliss, ","1989",,"Yale University, ","[New Haven, Connecticut] : ",
5078614,4685290,Corporate long term dividend policy and dynamic capital structure policy under the danger of corporate takeovers / by Mingsung Tang. ,"Tang, Mingsung. ","1996",,,,
16035700,16100174,Corporeal Unity in Stoic Philosophy / by Reier Helle. ,"Helle, Reier, ","2020",,"Yale University, ","[New Haven, Connecticut] : ",
5035019,4643073,Correlates and predictors of children's self-assessments of health / by Elizabeth Westerlund Triche. ,"Triche, Elizabeth Westerlund. ","1997",,,,
14704616,14713827,Correlates of irritation from the indoor air and work environment study of an office building / by Hildegard Irene Hall. ,"Hall, Hildegard Irene, ","1991",,"Yale University, ","[New Haven, Connecticut] : ",
14502966,14503069,Correlates of thermal comfort reports in office settings / by Oliver John Selfridge. ,"Selfridge, Oliver John, ","1996",,"Yale University, ","[New Haven, Connecticut] : ",
13436987,13393524,Correlations in particle production in proton-lead and lead-lead collisions at the LHC / by Saehanseul Oh. ,"Oh, Saehanseul, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
4986406,4595815,"Correspondence of John Ruskin with his parents, 1823-1851 / edited by Kenneth Gibson Weihe. ","Ruskin, John, 1819-1900. ","1934",||||,,,
4986405,4595815,"Correspondence of John Ruskin with his parents, 1823-1851 / edited by Kenneth Gibson Weihe. ","Ruskin, John, 1819-1900. ","1934",||||,,,
14502140,14502243,"Corresponding artists : Self and genre in the letters of Goethe, Schiller, Schlegel-Schelling, Varnhagen, and von Arnim / by Margaretmary Daley. ","Daley, Margaretmary, ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
9224783,8811766,Corridor of exchange : culture and ethnicity in Tucson's modern borderlands / by Geraldo Lujan Cadava. ,"Cadava, Geraldo Lujan. ","2009",,,,
13436772,13393280,Cortactin phosphorylation recruits VAV2 to regulate invadopodia function / by Brian J. Rosenberg. ,"Rosenberg, Brian J., ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
14868894,14882100,Cortical Communication at the Cellular and Mesoscale Resolution / by David Benjamin Salkoff. ,"Salkoff, David, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
7553020,6985137,Cortical ER inheritance and maintenance in the budding yeast Saccharomyces cerevisiae / by Paula J. Estrada de Martin. ,"Estrada de Martin, Paula J. ","2004",,,,
11494633,11343909,Cortical circuits for vision and visual perception / by Matthew Ryan Krause. ,"Krause, Matthew Ryan, ","2012",,"[publisher not identified], ",[Place of publication not identified] : ,
13044131,12955879,Cortical mechanisms for category-based computation and category learning / by Warasinee Chaisangmongkon. ,"Chaisangmongkon, Warasinee, ","2015",,"Yale University, ","[New Haven, Connecticut] : ",
7310175,6710559,Cortical--subcortical innervation of the amygdala : dual input synaptic plasticity and auditory fear conditioning / by Derick H. Lindquist. ,"Lindquist, Derick H. ","2004",,,,
9226002,8813190,Cortical-dependence of ethologically-relevant auditory fear conditioning / by Timothy Alexander Allen. ,"Allen, Timothy Alexander. ","2008",,,,
9225939,8813122,Cortically-mediated fear memories / by Dianna B. Kholodar-Smith. ,"Kholodar-Smith, Dianna B. ","2008",,,,
14502770,14502873,"Corticocortical interaction and spatial working memory : Prefrontal cortex, parietal cortex, and memory-guided saccades in the nonhuman primate / by Matthew Valentine Chafee. ","Chafee, Matthew Valentine, ","1996",,"Yale University, ","[New Haven, Connecticut] : ",
11507082,11357252,Cosmic metamorphosis : the quenching of star-formation in massive galaxies over the last eleven billion years / by Katherine Emily Whitaker Tease. ,"Tease, Katherine Emily Whitaker, ","2012",,"[publisher not identified], ",[Place of publication not identified] : ,
9923744,9583320,Cosmological perturbation theory and the early universe / by Peter J. Adshead. ,"Adshead, Peter J. ","2010",,,,
10733439,10526811,Cosmological structures and gravitational lensing / by Anson D'Aloisio. ,"D'Aloisio, Anson. ","2011",,,,
13868668,13851425,Cosmopolitan Calvinists : Global Religion in A Secular Age / by William McMillan. ,"McMillan, William, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
8262205,7803283,"Cosmopolitan patriots in the age of revolution : Americans in Paris, 1788-1800 / by Philipp Ziesche. ","Ziesche, Philipp. ","2006",,,,
13437102,13393653,"Cosmopolitan territories : land, jurisdiction, and international law / by Anna Jurkevics. ","Jurkevics, Anna, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
4996692,4605766,Cotranslational folding of glycoproteins in the endoplasmic reticulum of living cells / by Wei Chen. ,"Chen, Wei. ","1998",,,,
14497423,14497194,"Cotton culture on the Tar River : the politics of agricultural labor in the coastal plain of North Carolina, 1862-1902 / by Robert Hinton. ","Hinton, Robert, ","1993",,"Yale University, ","[New Haven, Connecticut] : ",
4989722,4599049,Coulomb excitation of a radioactive beam of ￢ﾂﾇ￢ﾂﾈRb / by Jazmin Schwartz. ,"Schwartz, Jazmin. ","2000",,,,
14570810,14574035,Coulomb interactions in dense two-dimensional electron systems in a magnetic field / by Szu-Cheng Cheng. ,"Cheng, Szu-Cheng, ","1988",,"Yale University, ","[New Haven, Connecticut] : ",
9700787,9347180,Counter-cola : a multinational history of challenges to the global corporation / by Amanda Marie Ciafone. ,"Ciafone, Amanda Marie. ","2009",,,,
