"id","title","repository","identifier","access_note","restrictions","uri"
1339621,"Letters and reports regarding members, Circa 1980-1997",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2040.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339621
1339623,"Reunion correspondence among alumnae, Circa 1966-1996",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2042.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339623
1339624,"Reunion information, Circa 1951-1981",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2042.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339624
1339625,"Class of 1932, Circa 1970s-1996",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2042.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339625
1339626,Class of 1933,Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2042.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339626
1339630,"Class of 1934, Circa 1970s-2004",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2042.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339630
1339631,"Class of 1935, Circa 1970s-2006",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2042.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339631
1339632,"Class of 1936, Circa 1940-1942, 1975-2006",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2042.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339632
1339633,"Class of 1937, 1934, circa 1977-2006",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339633
1339634,"Class of 1938, Circa 1976-2006",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339634
1339635,"Class of 1939, Circa 1977-2006",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339635
1339636,"Class of 1940, Circa 1972-2007",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339636
1339637,"Class of 1941, Circa 1941-2007",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339637
1339638,"Class of 1942, 1942, circa 1977-2007",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339638
1339639,"Class of 1943, 1943, circa 1977-2007",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339639
1339640,Class of 1944,Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339640
1339643,"Class of 1945, Circa 1976-2006",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339643
1339644,"Class of 1945W, 1944, circa 1977-2006",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339644
1339645,"Class of 1946, Circa 1952, 1977-2007",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339645
1339646,"Class of 1946W, Circa 1950-1964, 1977-2005",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339646
1339647,Class of 1947,Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339647
1339651,"Class of 1947W, 1946, circa 1977-2000",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339651
1339652,Class of 1948,Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339652
1339655,"Class of 1949, Circa 1949, 1976-2007",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339655
1339656,"Class of 1950, Circa 1947-2007",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339656
1339657,"Class of 1951, Circa 1975-2007",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339657
1339658,"Class of 1952, Circa 1977-2006",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339658
1339660,"General, Circa 1957-2006",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2043.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339660
1339661,"""Class of 1953 Reunion Yearbook"", 2003",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339661
1339662,"Class of 1954, Circa 1975-2007",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339662
1339663,Class of 1955,Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339663
1339666,"Class of 1956, Circa 1975-2003",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339666
1339667,"Class of 1957, Circa 1975-2006",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339667
1339668,"Class of 1958, Circa 1969-2004",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339668
1339669,"Class of 1959, Circa 1977, 1993-2003",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339669
1339670,"Class of 1960, Circa 1977, 2005",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339670
1339671,"Class of 1962, Circa 1977, 1992-1996",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339671
1339672,"Class of 1963, Circa 1977-1999",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339672
1339673,"Class of 1964, Circa 1964, 1977-2004",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339673
1339674,"Class of 1965, Circa 1977-2004",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339674
1339675,"Class of 1966, Circa 1977",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339675
1339676,"Class of 1967, Circa 1976-1984",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339676
1339678,"Class of 1969, Circa 1977-2005",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339678
1339679,"Class of 1970, Circa 1970-2000",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339679
1339680,"Class of 1971, Circa 1976-2007",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339680
1339681,"Class of 1972, Circa 1975-2001",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339681
1339682,"Class of 1973, Circa 1977-2004",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339682
1339683,"Class of 1974, Circa 1977-1996",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339683
1339684,"Class of 1975, Circa 1975-1995",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339684
1339685,"Class of 1976, Circa 1977-2005",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339685
1339686,"Class of 1977, Circa 1974-1997",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339686
1339687,"Class of 1978, Circa 1978-2006",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339687
1339688,"Class of 1979, Circa 1979-1995",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339688
1339689,"Class of 1980, Circa 1978-2005",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339689
1339690,"Class of 1981, Circa 1978-1992",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339690
1339691,"Class of 1982, Circa 1979-2006",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339691
1339692,"Class of 1983, Circa 1980-1995",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339692
1339693,"Class of 1984, Circa 1981-2001",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339693
1339694,"Class of 1985, Circa 1982-1993",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339694
1339695,"Class of 1986, Circa 1986-2004",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339695
1339697,"Class of 1988, Circa 1985-2007",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339697
1339698,"Class of 1989, Circa 1986-2004",Manuscripts and Archives,"[""RU 1073"",null,null,null]","Restricted until January 1, 2083.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1339698
